Date,Close,Open,High,Low,Volume,Change%
2023-02-01,"12,363.10","12,087.92","12,458.88","12,010.74",349.60M,2.16%
2023-01-31,"12,101.93","11,915.94","12,104.13","11,915.94",316.87M,1.59%
2023-01-30,"11,912.39","12,047.16","12,087.68","11,906.11",278.71M,-2.09%
2023-01-27,"12,166.60","12,000.21","12,248.15","11,999.87",344.54M,0.96%
2023-01-26,"12,051.48","11,972.57","12,055.81","11,853.37",270.09M,2.00%
2023-01-25,"11,814.69","11,636.01","11,841.81","11,550.07",257.78M,-0.27%
2023-01-24,"11,846.65","11,802.95","11,889.37","11,780.07",218.61M,-0.22%
2023-01-23,"11,872.54","11,652.00","11,918.86","11,617.83",289.73M,2.18%
2023-01-20,"11,619.03","11,363.85","11,623.20","11,329.54",343.98M,2.86%
2023-01-19,"11,295.67","11,345.18","11,388.47","11,251.94",260.02M,-1.00%
2023-01-18,"11,410.29","11,636.61","11,690.27","11,403.32",270.51M,-1.27%
2023-01-17,"11,557.19","11,531.55","11,615.95","11,484.02",262.00M,0.14%
2023-01-13,"11,541.48","11,362.13","11,547.96","11,347.60",229.40M,0.71%
2023-01-12,"11,459.61","11,441.45","11,500.86","11,246.02",264.98M,0.50%
2023-01-11,"11,402.52","11,259.16","11,403.89","11,220.75",279.25M,1.76%
2023-01-10,"11,205.78","11,069.05","11,207.56","11,050.68",231.65M,0.88%
2023-01-09,"11,108.44","11,133.07","11,304.84","11,085.33",274.10M,0.62%
2023-01-06,"11,040.35","10,807.45","11,082.59","10,696.42",315.74M,2.78%
2023-01-05,"10,741.22","10,837.25","10,842.33","10,728.26",279.98M,-1.59%
2023-01-04,"10,914.80","10,949.34","10,981.46","10,785.53",292.08M,0.48%
2023-01-03,"10,862.64","11,038.42","11,093.10","10,770.93",294.37M,-0.70%
2022-12-30,"10,939.76","10,835.59","10,942.90","10,778.64",224.60M,-0.10%
2022-12-29,"10,951.05","10,800.80","10,981.06","10,776.62",229.87M,2.54%
2022-12-28,"10,679.34","10,807.12","10,898.64","10,671.19",211.42M,-1.32%
2022-12-27,"10,822.51","10,944.30","10,957.44","10,807.61",220.91M,-1.48%
2022-12-23,"10,985.45","10,911.04","11,007.09","10,830.90",191.78M,0.27%
2022-12-22,"10,956.14","11,099.36","11,114.23","10,784.01",305.75M,-2.49%
2022-12-21,"11,235.88","11,110.65","11,285.77","11,083.36",238.18M,1.48%
2022-12-20,"11,072.42","11,023.47","11,143.62","10,967.07",264.63M,-0.11%
2022-12-19,"11,084.59","11,243.00","11,251.57","11,029.77",286.39M,-1.42%
2022-12-16,"11,243.72","11,313.64","11,383.39","11,175.54",861.67M,-0.89%
2022-12-15,"11,345.22","11,573.38","11,591.33","11,300.35",325.71M,-3.37%
2022-12-14,"11,740.92","11,824.54","11,941.28","11,617.41",296.00M,-0.79%
2022-12-13,"11,834.20","12,141.24","12,166.41","11,724.91",349.65M,1.09%
2022-12-12,"11,706.44","11,572.26","11,707.71","11,529.41",245.83M,1.24%
2022-12-09,"11,563.33","11,594.38","11,707.08","11,550.31",243.90M,-0.64%
2022-12-08,"11,637.50","11,543.68","11,672.14","11,470.68",238.47M,1.22%
2022-12-07,"11,497.39","11,490.99","11,577.69","11,431.96",228.21M,-0.45%
2022-12-06,"11,549.68","11,775.20","11,790.93","11,488.60",233.86M,-2.01%
2022-12-05,"11,786.80","11,899.54","11,957.35","11,732.15",229.01M,-1.73%
2022-12-02,"11,994.26","11,845.53","12,027.62","11,825.53",235.05M,-0.40%
2022-12-01,"12,041.90","12,030.24","12,115.34","11,928.66",257.49M,0.10%
2022-11-30,"12,030.06","11,505.74","12,031.34","11,481.89",496.42M,4.58%
2022-11-29,"11,503.45","11,590.30","11,613.33","11,450.34",197.04M,-0.73%
2022-11-28,"11,587.75","11,684.07","11,764.83","11,555.26",238.84M,-1.43%
2022-11-25,"11,756.03","11,777.33","11,803.91","11,748.79",101.46M,-0.70%
2022-11-23,"11,838.72","11,725.08","11,866.42","11,722.01",180.62M,0.97%
2022-11-22,"11,724.84","11,590.83","11,731.76","11,503.34",217.73M,1.48%
2022-11-21,"11,553.45","11,623.35","11,664.94","11,524.44",220.28M,-1.06%
2022-11-18,"11,677.02","11,791.85","11,794.68","11,579.64",247.58M,0.00%
2022-11-17,"11,676.86","11,521.64","11,737.61","11,519.38",234.82M,-0.19%
2022-11-16,"11,699.09","11,767.42","11,796.99","11,673.14",253.72M,-1.45%
2022-11-15,"11,871.15","12,006.45","12,024.95","11,735.40",291.01M,1.45%
2022-11-14,"11,700.94","11,728.11","11,863.82","11,669.10",272.45M,-0.98%
